chr	start	end	name	log2fc	pval
chr11	109721028	109722499	633		
chr11	109860101	109860762	45		
chr11	109994940	109996186	216		
chr11	110093632	110093926	27		
chr11	110094118	110094813	97		
chr11	110094967	110095986	189		
chr11	110167234	110168529	162		
chr11	110251061	110251861	75		
chr11	110268366	110268615	16		
chr11	110336903	110338098	646		
chr11	110379775	110380547	52		
chr11	110398864	110399993	227		
chr11	110448624	110449341	22		
chr11	110479034	110479491	25		
chr11	110551429	110551821	12		
chr11	111064985	111066059	407		
chr11	111066174	111067305	532		
chr11	111086932	111087179	11		
chr11	112782228	112783570	260		
chr11	113087001	113087398	24		
chr11	113172284	113173560	606		
chr11	113200966	113201992	322		
chr11	113565386	113565873	107		
chr11	113618762	113619652	48		
chr11	113649093	113650331	1280		
chr11	113683239	113684162	1175		
chr11	113684307	113684942	677		
chr11	113750378	113751823	1280		
chr11	113785566	113786342	45		
chr11	114066263	114067479	116		
chr11	114446822	114447100	12		
chr11	114668511	114669569	850		
chr11	114675411	114676624	407		
chr11	114726993	114727743	40		
chr11	114764941	114765723	90		
chr11	114829643	114830197	32		
chr11	114850905	114852743	532		
chr11	114890352	114890986	31		
chr11	114933870	114934228	16		
chr11	114989160	114989890	31		
chr11	115000663	115001155	17		
chr11	115047978	115048375	16		
chr11	115151944	115152182	12		
chr11	115154194	115154487	21		
chr11	115162826	115163125	79		
chr11	115163286	115164454	580		
chr11	115186770	115188010	736		
chr11	115266744	115267290	28		
chr11	115276523	115276984	236		
chr11	115277291	115277729	300		
chr11	115296979	115297874	118		
chr11	115366852	115368002	254		
chr11	115374087	115374716	73		
chr11	115381834	115382649	432		
chr11	115393550	115393774	5		
chr11	115403356	115404430	566		
chr11	115412278	115413825	914		
chr11	115419193	115420929	1754		
chr11	115427730	115427966	14		
chr11	115435767	115436138	17		
chr11	115475234	115476237	475		
chr11	115491390	115492297	460		
chr11	115513214	115514414	769		
chr11	115535123	115536288	1414		
chr11	115563836	115564979	602		
chr11	115603241	115604712	1673		
chr11	115612189	115613388	766		
chr11	115627632	115628265	451		
chr11	115628377	115628694	85		
chr11	115698845	115699983	253		
chr11	115707596	115708661	1188		
chr11	115708773	115709144	168		
chr11	115722803	115723178	7		
chr11	115764997	115766301	793		
chr11	115812485	115813668	1022		
chr11	115814665	115815243	597		
chr11	115823971	115824772	429		
chr11	115859269	115859718	46		
chr11	115900139	115901050	93		
chr11	115933033	115934246	1207		
chr11	115974529	115975404	90		
chr11	116004605	116005506	134		
chr11	116012169	116013098	260		
chr11	116023292	116024550	1788		
chr11	116030212	116031149	770		
chr11	116077201	116077569	17		
chr11	116077613	116077878	11		
chr11	116078133	116078456	12		
chr11	116086315	116087063	420		
chr11	116087193	116087682	288		
chr11	116108557	116110607	1702		
chr11	116130149	116131451	626		
chr11	116138188	116138855	573		
chr11	116167510	116168605	325		
chr11	116198154	116199628	895		
chr11	116221907	116222809	86		
chr11	116273432	116274720	832		
chr11	116306152	116307127	602		
chr11	116319168	116319629	53		
chr11	116335281	116335922	248		
chr11	116389541	116390394	145		
chr11	116390750	116391023	44		
chr11	116394490	116394948	78		
chr11	116412270	116413459	691		
chr11	116434112	116435203	1048		
chr11	116489620	116490939	832		
chr11	116532362	116534197	429		
chr11	116580747	116581555	760		
chr11	116623281	116624317	891		
chr11	116652517	116652893	61		
chr11	116652969	116654358	373		
chr11	116671282	116672548	763		
chr11	116693922	116694916	290		
chr11	116811223	116811967	27		
chr11	116821424	116821886	34		
chr11	116827039	116828275	549		
chr11	116842286	116843450	1298		
chr11	116843597	116844163	473		
chr11	116851850	116853088	1774		
chr11	116853227	116854245	1075		
chr11	116885430	116885914	28		
chr11	116918806	116919378	39		
chr11	117076421	117077408	676		
chr11	117091993	117092389	59		
chr11	117096266	117097059	110		
chr11	117114598	117114967	204		
chr11	117115178	117116765	1278		
chr11	117135340	117135540	12		
chr11	117174668	117175376	69		
chr11	117199360	117200079	38		
chr11	117231974	117232844	56		
chr11	117265723	117266058	119		
chr11	117266204	117267492	956		
chr11	117332072	117333054	98		
chr11	117407762	117408253	20		
chr11	117414920	117415333	32		
chr11	117426253	117427159	89		
chr11	117482476	117482676	11		
chr11	117557733	117558565	154		
chr11	117598772	117599900	204		
chr11	117611261	117611735	34		
chr11	117653836	117654525	507		
chr11	117654771	117655954	1226		
chr11	117779720	117780710	449		
chr11	117780888	117781160	75		
chr11	117782629	117783193	163		
chr11	117809621	117810874	1021		
chr11	117825590	117826260	45		
chr11	117832234	117832656	23		
chr11	117848593	117849239	391		
chr11	117872914	117873776	322		
chr11	117930893	117931229	23		
chr11	117949420	117950005	88		
chr11	117968076	117969968	1039		
chr11	117986497	117987571	792		
chr11	118145889	118146590	125		
chr11	118201947	118202691	68		
chr11	118212285	118212891	42		
chr11	118247328	118248597	1462		
chr11	118289315	118290212	894		
chr11	118290541	118290783	88		
chr11	118354217	118355635	682		
chr11	118400443	118402329	273		
chr11	118418340	118419083	809		
chr11	118428209	118429397	138		
chr11	118433879	118434355	29		
chr11	118476868	118477509	454		
chr11	119022627	119023744	609		
chr11	119040350	119040952	373		
chr11	119041174	119041666	254		
chr11	119056294	119057407	557		
chr11	119084941	119086276	1182		
chr11	119090590	119091482	273		
chr11	119227838	119229002	614		
chr11	119237841	119238754	46		
chr11	119258419	119259278	57		
chr11	119267928	119268555	578		
chr11	119299281	119300580	1543		
chr11	119355049	119356076	625		
chr11	119390005	119391071	966		
chr11	119392790	119393718	560		
chr11	119402671	119402914	11		
chr11	119490897	119492125	915		
chr11	119524608	119525046	130		
chr11	119547050	119548165	129		
chr11	119602568	119603832	927		
chr11	119863452	119863738	14		
chr11	119913321	119914537	1074		
chr11	119942193	119942834	369		
chr11	119943061	119943991	608		
chr11	120013242	120013805	57		
chr11	120041461	120041740	16		
chr11	120046307	120047383	143		
chr11	120086263	120086889	502		
chr11	120098217	120098755	427		
chr11	120098886	120099570	637		
chr11	120150500	120151369	699		
chr11	120151498	120151824	97		
chr11	120164513	120164713	15		
chr11	120164852	120165595	62		
chr11	120169661	120169869	16		
chr11	120185462	120186169	311		
chr11	120188530	120189962	977		
chr11	120218342	120218588	12		
chr11	120219025	120219249	5		
chr11	120225024	120225664	69		
chr11	120230267	120231632	986		
chr11	120233487	120233862	205		
chr11	120236433	120238007	683		
chr11	120304901	120305805	207		
chr11	120310932	120311446	94		
chr11	120315818	120316922	251		
chr11	120346471	120347111	516		
chr11	120347220	120348481	1680		
chr11	120348665	120349563	1216		
chr11	120349742	120350086	274		
chr11	120378066	120378808	500		
chr11	120436817	120438031	999		
chr11	120457530	120458675	797		
chr11	120466918	120468268	1202		
chr11	120484195	120485351	974		
chr11	120491800	120492645	616		
chr11	120510833	120511172	26		
chr11	120530588	120530947	17		
chr11	120548915	120550181	1086		
chr11	120572186	120572922	748		
chr11	120573386	120573998	531		
chr11	120580477	120582087	1849		
chr11	120597574	120599054	1328		
chr11	120617133	120618020	465		
chr11	120624385	120625366	811		
chr11	120632531	120633638	1454		
chr11	120643323	120643749	80		
chr11	120647393	120648607	272		
chr11	120660212	120661159	67		
chr11	120672700	120673803	684		
chr11	120712986	120713755	363		
chr11	120713896	120714489	166		
chr11	120721120	120722029	184		
chr11	120726818	120727354	203		
chr11	120731589	120731875	32		
chr11	120762992	120763192	10		
chr11	120783705	120785017	1445		
chr11	120795737	120796486	747		
chr11	120823386	120825006	808		
chr11	120932362	120933198	384		
chr11	120948618	120949655	207		
chr11	120951080	120951348	39		
chr11	120990087	120991322	1355		
chr11	120991438	120991800	145		
chr11	121014600	121015316	45		
chr11	121156403	121156974	26		
chr11	121204095	121205158	557		
chr11	121228449	121229585	575		
chr11	121236503	121237038	251		
chr11	121237201	121237913	558		
chr11	121259343	121259873	323		
chr11	121259963	121260862	997		
chr11	121353529	121354988	1326		
chr11	121387683	121388453	284		
chr11	121420995	121422052	450		
chr11	121434474	121435552	175		
chr11	121451586	121452617	499		
chr11	121672542	121673773	471		
chr11	121702356	121703848	981		
chr11	121847644	121848095	15		
chr11	121982271	121982623	15		
chr12	3109739	3110230	203618		
chr12	3235037	3235296	43		
chr12	3235417	3236283	572		
chr12	3308679	3309975	1267		
chr12	3310238	3310628	151		
chr12	3364875	3365951	484		
chr12	3426103	3426638	328		
chr12	3426828	3427905	1486		
chr12	3571923	3573059	844		
chr12	3791473	3792458	71		
chr12	3806450	3808287	2037		
chr12	3834055	3834827	47		
chr12	3834995	3835196	13		
chr12	3891048	3891874	138		
chr12	3959743	3960675	287		
chr12	3981571	3982137	57		
chr12	4037830	4039065	570		
chr12	4082158	4083158	407		
chr12	4133012	4134009	208		
chr12	4233465	4234763	863		
chr12	4476049	4477613	1442		
chr12	4509704	4510324	29		
chr12	4592590	4593940	1538		
chr12	4768697	4769622	285		
chr12	4816989	4818243	847		
chr12	4841075	4841837	297		
chr12	4843308	4843973	394		
chr12	4906801	4908085	751		
chr12	4916943	4917247	152		
chr12	4917362	4918645	1199		
chr12	5373938	5374323	46		
chr12	5374455	5376094	353		
chr12	8207741	8208661	682		
chr12	8298140	8298699	57		
chr12	8301595	8302282	66		
chr12	8313368	8314109	471		
chr12	8445438	8445782	17		
chr12	8497851	8499968	2268		
chr12	8500267	8500680	305		
chr12	8511416	8511756	12		
chr12	8584818	8585506	74		
chr12	8640704	8641546	737		
chr12	8673755	8674065	162		
chr12	8674214	8675314	1158		
chr12	8771054	8772979	562		
chr12	8893129	8893360	8		
chr12	8921591	8921896	183		
chr12	8922021	8923316	1164		
chr12	8947745	8948096	12		
chr12	8973611	8974559	421		
chr12	9029914	9031036	760		
chr12	9570112	9570947	102		
chr12	9574381	9575204	139		
chr12	9584710	9585517	40		
chr12	10390703	10391722	581		
chr12	11149349	11150624	113		
chr12	11196149	11196482	20		
chr12	11203934	11204328	15		
chr12	11265434	11266939	965		
chr12	11456031	11456385	18		
chr12	12022986	12023257	14		
chr12	12176498	12176757	11		
chr12	12262137	12263358	546		
chr12	12401241	12401865	54		
chr12	12421022	12421472	29		
chr12	12680752	12681262	28		
chr12	12938691	12939206	147		
chr12	12939649	12940245	155		
chr12	12940845	12941046	66		
chr12	12941144	12941903	451		
chr12	12942041	12942480	151		
chr12	13248599	13249577	585		
chr12	13268998	13269923	681		
chr12	14150227	14150538	28		
chr12	14151495	14152683	184		
chr12	15606375	15606714	20		
chr12	15814288	15816749	2143		
chr12	16012826	16013214	24		
chr12	16185104	16186281	75		
chr12	16589013	16589832	438		
chr12	16591643	16591868	45		
chr12	16644916	16646934	258		
chr12	16653683	16654166	25		
chr12	16800285	16801019	40		
chr12	16810797	16811816	707		
chr12	16894206	16896226	1924		
chr12	16999417	17000467	220		
chr12	17011314	17011777	39		
chr12	17266062	17266378	109		
chr12	17266522	17267408	707		
chr12	17324303	17324655	11		
chr12	17347842	17348993	924		
chr12	17544219	17544677	242		
chr12	17544822	17545667	761		
chr12	17690447	17692166	1082		
chr12	17702067	17702310	5		
chr12	17873348	17874418	129		
chr12	17881353	17882778	881		
chr12	17992629	17993564	61		
chr12	18150726	18150926	8		
chr12	18514573	18515159	27		
chr12	18609711	18610943	447		
chr12	19244042	19244667	26		
chr12	19288206	19289191	121		
chr12	19387331	19388603	237		
chr12	19953903	19954204	13		
chr12	20196328	20197457	213		
chr12	20614558	20615807	368		
chr12	20629267	20629499	19		
chr12	20699661	20699948	11		
chr12	20815046	20815751	124		
chr12	20920349	20921721	745		
chr12	20989974	20991321	434		
chr12	21111340	21113142	1333		
chr12	21285503	21286951	1280		
chr12	21316115	21317054	418		
chr12	21372813	21373608	557		
chr12	21373718	21374229	277		
chr12	21416378	21417619	1093		
chr12	21417823	21418175	167		
chr12	21426438	21426715	10		
chr12	21543035	21543856	240		
chr12	21778372	21778958	94		
chr12	21783778	21784559	165		
chr12	21881351	21881648	6		
chr12	21939640	21939840	9		
chr12	22030615	22030841	11		
chr12	22156016	22156554	21		
chr12	22622736	22623409	61		
chr12	22745251	22745453	15		
chr12	22905785	22906057	10		
chr12	23009573	23010650	159		
chr12	23188926	23189733	110		
chr12	23314597	23315350	42		
chr12	23597664	23597910	16		
chr12	23604692	23604916	5		
chr12	23605144	23605848	51		
chr12	23800067	23800831	55		
chr12	23968592	23969140	37		
chr12	24083343	24083845	32		
chr12	24096603	24097701	168		
chr12	24251834	24252673	123		
chr12	24357159	24357694	24		
chr12	24493392	24493593	10		
chr12	24498301	24499174	509		
chr12	24571760	24572838	281		
chr12	24592954	24593785	46		
chr12	24650676	24651122	182		
chr12	24651307	24652257	1095		
chr12	24680219	24681631	309		
chr12	24707974	24708725	322		
chr12	24830814	24832242	890		
chr12	24963697	24963960	14		
chr12	24974554	24975679	842		
chr12	25094921	25096085	553		
chr12	25096284	25096565	147		
chr12	25098594	25098802	94		
chr12	25099527	25100053	176		
chr12	25100379	25101083	246		
chr12	26414264	26415366	922		
chr12	26455061	26455465	66		
chr12	26455711	26456517	194		
chr12	26469041	26470346	666		
chr12	27338823	27339634	80		
chr12	27342318	27342966	53		
chr12	28589518	28589885	27		
chr12	28622276	28623286	72		
chr12	28635141	28636413	947		
chr12	28649238	28650156	511		
chr12	28674975	28675917	381		
chr12	28749823	28750644	563		
chr12	28751482	28752253	396		
chr12	29290616	29291060	58		
chr12	29291198	29291571	45		
chr12	29368219	29368633	22		
chr12	29937813	29939333	864		
chr12	30372729	30373401	41		
chr12	30584008	30585118	682		
chr12	30884116	30885247	142		
chr12	30910984	30912325	832		
chr12	31073801	31075280	110		
chr12	31264872	31266370	709		
chr12	31350561	31351725	975		
chr12	31498779	31500342	1406		
chr12	31558983	31559836	83		
chr12	31634055	31635064	490		
chr12	31654299	31655476	1021		
chr12	31712110	31713018	79		
chr12	31713128	31713863	73		
chr12	31948978	31950292	1822		
chr12	32060473	32061610	341		
chr12	32207917	32208971	98		
chr12	32292038	32292510	20		
chr12	32378620	32380210	1367		
chr12	32819719	32820015	111		
chr12	32820336	32821458	1141		
chr12	32856750	32856950	11		
chr12	32953446	32953950	242		
chr12	32954178	32955238	1050		
chr12	33046000	33046200	10		
chr12	33057248	33057453	8		
chr12	33147028	33148413	652		
chr12	33175701	33176615	54		
chr12	33301975	33303400	568		
chr12	33314282	33315033	50		
chr12	33380127	33380369	12		
chr12	33429528	33430358	988		
chr12	33957016	33958887	541		
chr12	33966796	33967355	7		
chr12	34075783	34075983	11		
chr12	34496057	34496602	38		
chr12	34527563	34528890	195		
chr12	34713567	34714911	202		
chr12	34906474	34907600	449		
chr12	35038701	35039546	67		
chr12	35046641	35048101	1649		
chr12	35534021	35535256	824		
chr12	35896360	35896945	64		
chr12	36032937	36033196	30		
chr12	36040831	36042545	926		
chr12	36155996	36158129	1604		
chr12	36317054	36317527	22		
chr12	36381333	36382384	576		
chr12	36714219	36714450	24		
chr12	36717715	36718624	74		
chr12	37105862	37106113	109		
chr12	37106251	37106597	135		
chr12	37108640	37109864	711		
chr12	37111050	37111581	201		
chr12	37241278	37242425	120		
chr12	37880362	37881302	66		
chr12	38778385	38781171	1187		
chr12	38928769	38929115	18		
chr12	40016726	40017595	88		
chr12	40036714	40037409	600		
chr12	40037527	40038454	889		
chr12	40133374	40134549	48		
chr12	40198137	40198570	40		
chr12	40198679	40199525	124		
chr12	40221637	40223234	1733		
chr12	40247500	40247972	24		
chr12	40381062	40381824	66		
chr12	40445265	40445847	644		
chr12	40446008	40447180	1148		
chr12	40471917	40472830	67		
chr12	40504275	40504475	7		
chr12	41023975	41024712	451		
chr12	41485602	41486066	24		
chr12	41777902	41778144	21		
chr12	43960097	43960594	27		
chr12	44209113	44210143	1081		
chr12	44221522	44222400	332		
chr12	44268589	44269995	1039		
chr12	44328671	44329709	89		
chr12	45073358	45074891	733		
chr12	46818127	46820011	968		
chr12	47812842	47813151	26		
chr12	50648284	50649626	734		
chr12	51058707	51058907	11		
chr12	51347552	51348906	886		
chr12	51376988	51378187	786		
chr12	51593036	51594416	107		
chr12	51690570	51691962	2177		
chr12	51692167	51692559	211		
chr12	51709000	51709200	10		
chr12	51729015	51729767	44		
chr12	51734718	51735014	15		
chr12	51828517	51830369	1895		
chr12	51844502	51845173	235		
chr12	51970500	51971767	1130		
chr12	52006023	52006876	514		
chr12	52097598	52098187	422		
chr12	52503250	52503655	258		
chr12	52503923	52505234	1573		
chr12	52602960	52604832	1397		
chr12	52604985	52605227	97		
chr12	52733720	52734197	11		
chr12	52734588	52734845	12		
chr12	52783056	52783256	10		
chr12	52790175	52791153	83		
chr12	52854756	52855505	199		
chr12	52855732	52856548	95		
chr12	52868209	52868459	15		
chr12	53252320	53253771	358		
chr12	54067896	54068096	11		
chr12	54162627	54163217	42		
chr12	54191786	54191999	11		
chr12	54192262	54192491	14		
chr12	54202636	54203865	475		
chr12	54313105	54313776	42		
chr12	54405337	54405584	8		
